id,attribute,correct_val
950926,article_title,FACTORS ASSOCIATED WITH SELF-WORTH IN YOUNG PEOPLE WITH PHYSICAL DISABILITIES
950926,article_language,""
950926,journal_title,Health & Social Work
950926,jounral_abbreviation,""
950926,journal_issn,0360-7283
950926,article_jvolumn,29
950926,article_jissue,3
950926,article_jcreated_at,1/4/01
950926,article_pagination,167-175
950926,author_list,"\"{\"\"Beverley J. Antle\"\"}\""
204215,article_title,Different renal toxicity profiles in the association of cyclosporine and tacrolimus with sirolimus in rats.
204215,article_language,eng
204215,journal_title,"Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association"
204215,jounral_abbreviation,Nephrol. Dial. Transplant.
204215,journal_issn,1460-2385
204215,article_jvolumn,23
204215,article_jissue,10
204215,article_jcreated_at,1/8/10
204215,article_pagination,11-Sep
204215,author_list,"\"{\"\"N_ria Lloberas\"\""
129552,article_title,A meta-analysis of alcohol drinking and oral and pharyngeal cancers. Part 2: results by subsites.
129552,article_language,eng
129552,journal_title,Oral oncology
129552,jounral_abbreviation,Oral Oncol.
129552,journal_issn,1879-0593
129552,article_jvolumn,46
129552,article_jissue,10
129552,article_jcreated_at,1/10/10
129552,article_pagination,720-6
129552,author_list,"\"{\"\"Paolo Boffetta\"\""
526825,article_title,Genetic overlap between diagnostic subtypes of ischemic stroke.
526825,article_language,eng
526825,journal_title,Stroke; a journal of cerebral circulation
526825,jounral_abbreviation,Stroke
526825,journal_issn,1524-4628
526825,article_jvolumn,46
526825,article_jissue,3
526825,article_jcreated_at,1/15/03
526825,article_pagination,615-9
526825,author_list,"\"{\"\"Eugenio A Parati\"\""
56464,article_title,Serum S100B represents a new biomarker for mood disorders.
56464,article_language,eng
56464,journal_title,Current drug targets
56464,jounral_abbreviation,Curr Drug Targets
56464,journal_issn,1873-5592
56464,article_jvolumn,14
56464,article_jissue,11
56464,article_jcreated_at,1/13/10
56464,article_pagination,1237-48
56464,author_list,"\"{\"\"Peter Schoenknecht\"\""
20641,article_title,Serial postoperative awake and sleep EEG and long-term seizure outcome after anterior temporal lobectomy for hippocampal sclerosis.
20641,article_language,eng
20641,journal_title,Epilepsy research
20641,jounral_abbreviation,Epilepsy Res.
20641,journal_issn,1872-6844
20641,article_jvolumn,108
20641,article_jissue,5
20641,article_jcreated_at,1/14/07
20641,article_pagination,945-52
20641,author_list,"\"{\"\"Alfredo D'Aniello\"\""
706764,article_title,Remote area indigenous psychiatry - Reflections on nine years as a visiting psychiatrist
706764,article_language,""
706764,journal_title,""
706764,jounral_abbreviation,""
706764,journal_issn,""
706764,article_jvolumn,45
706764,article_jissue,0
706764,article_jcreated_at,1/11/01
706764,article_pagination,A31
706764,author_list,"\"{\"\"N. Cord-Udy\"\"}\""
388872,article_title,Right ventricular outflow tract reconstruction with decellularized porcine xenografts in patients with congenital heart disease.
388872,article_language,eng
388872,journal_title,The Journal of heart valve disease
388872,jounral_abbreviation,J. Heart Valve Dis.
388872,journal_issn,0966-8519
388872,article_jvolumn,20
388872,article_jissue,3
388872,article_jcreated_at,1/11/05
388872,article_pagination,341-7
388872,author_list,"\"{\"\"Wolfgang Konertz\"\""
681305,article_title,"Pooled analysis of non-union, re-operation, infection, and approach related complications after anterior odontoid screw fixation."
681305,article_language,eng
681305,journal_title,PLoS One
681305,jounral_abbreviation,PloS one
681305,journal_issn,1932-6203
681305,article_jvolumn,9
681305,article_jissue,7
681305,article_jcreated_at,1/14/01
681305,article_pagination,e103065
681305,author_list,"\"{\"\"Yong-Long Chi\"\""
541739,article_title,"Accuracy, risk and the intrinsic value of diagnostic imaging: a review of the cost-utility literature."
541739,article_language,eng
541739,journal_title,Academic radiology
541739,jounral_abbreviation,Acad Radiol
541739,journal_issn,1878-4046
541739,article_jvolumn,19
541739,article_jissue,5
541739,article_jcreated_at,1/12/05
541739,article_pagination,599-606
541739,author_list,"\"{\"\"Hansel J Otero\"\""
558824,article_title,Swabbing Surgical Sites Does Not Improve the Detection of Staphylococcus aureus Carriage in High-Risk Surgical Patients
558824,article_language,Eng
558824,journal_title,""
558824,jounral_abbreviation,""
558824,journal_issn,""
558824,article_jvolumn,0
558824,article_jissue,0
558824,article_jcreated_at,1/15/01
558824,article_pagination,""
558824,author_list,"\"{\"\"M. S. Ihara\"\""
954980,article_title,Effect of chewing gun on the promotion of intestinal function recovery after colorectal cancer surgery: A meta-analysis. [Chinese]
954980,article_language,"Chinese     English, Chinese"
954980,journal_title,Chinese Journal of Evidence-Based Medicine
954980,jounral_abbreviation,Chin.J.Evid.-Based Med.
954980,journal_issn,1672-2531
954980,article_jvolumn,15
954980,article_jissue,5
954980,article_jcreated_at,1/15/01
954980,article_pagination,542-549
954980,author_list,"\"{\"\"Q. X. Zhang\"\""
896410,article_title,School Climate and Students' Early Mathematics Learning: Another Search for Contextual Effects.
896410,article_language,""
896410,journal_title,American Journal of Education
896410,jounral_abbreviation,""
896410,journal_issn,0195-6744
896410,article_jvolumn,119
896410,article_jissue,2
896410,article_jcreated_at,1/13/02
896410,article_pagination,209-234
896410,author_list,"\"{\"\"KATERINA1 BODOVSKI\"\""
751168,article_title,Chronic hypokalemia due to excessive cola consumption: a case report
751168,article_language,""
751168,journal_title,Cases J
751168,jounral_abbreviation,Cases journal
751168,journal_issn,1757-1626
751168,article_jvolumn,1
751168,article_jissue,1
751168,article_jcreated_at,1/8/01
751168,article_pagination,32
751168,author_list,"\"{\"\"C. D. Packer\"\"}\""
303571,article_title,Constructing differences: A qualitative analysis of teachers__ perspectives on linguistic and cultural diversity
303571,article_language,""
303571,journal_title,""
303571,jounral_abbreviation,""
303571,journal_issn,""
303571,article_jvolumn,18
303571,article_jissue,2
303571,article_jcreated_at,1/7/01
303571,article_pagination,142-166
303571,author_list,"\"{\"\"Melinda Dooly\"\"}\""
193059,article_title,"\"Wirkungen und Risiken neuartiger psychoaktiver Substanzen: Fehldeklaration und Verkauf als \"\"Badesalze\"\""
193059,article_language,"\"\"Spice\"\" und \"\"Forschungschemikalien\"\"\""
193059,journal_title,""
193059,jounral_abbreviation,""
193059,journal_issn,""
193059,article_jvolumn,""
193059,article_jissue,111
193059,article_jcreated_at,9
193059,article_pagination,1/14/01
193059,author_list,139
416171,article_title,[New guidelines for bariatric surgery care: practical implications]
416171,article_language,French
416171,journal_title,""
416171,jounral_abbreviation,""
416171,journal_issn,""
416171,article_jvolumn,7
416171,article_jissue,288
416171,article_jcreated_at,1/11/01
416171,article_pagination,700-4
416171,author_list,"\"{\"\"M. Suter\"\""
810153,article_title,Inosiplex for treatment of alopecia areata: A randomized placebo-controlled study
810153,article_language,""
810153,journal_title,Acta Derm.-Venereol.
810153,jounral_abbreviation,""
810153,journal_issn,-9262
810153,article_jvolumn,86
810153,article_jissue,5
810153,article_jcreated_at,""
810153,article_pagination,422-424
810153,author_list,"\"{\"\"Katoulis A.C.\"\""
164085,article_title,Fungal flora in indoor and outdoor air of different residential houses in Tekirdag City (Turkey): seasonal distribution and relationship with climatic factors
164085,article_language,""
164085,journal_title,Environmental monitoring and assessment
164085,jounral_abbreviation,Environ Monit Assess
164085,journal_issn,1573-2959
164085,article_jvolumn,151
164085,article_jissue,1
164085,article_jcreated_at,1/9/01
164085,article_pagination,209-19
164085,author_list,"\"{\"\"Ahmet Asan\"\"}\""
619668,article_title,The psychiatric comorbidity of epilepsy.
619668,article_language,eng
619668,journal_title,Acta Neurol Scand
619668,jounral_abbreviation,Acta neurologica Scandinavica
619668,journal_issn,14-Jan
619668,article_jvolumn,110
619668,article_jissue,4
619668,article_jcreated_at,1/4/10
619668,article_pagination,207-20
619668,author_list,"\"{\"\"A Gaitatzis\"\""
490750,article_title,Obesity and obstructive sleep apnea: Carry the torch of awareness
490750,article_language,""
490750,journal_title,""
490750,jounral_abbreviation,""
490750,journal_issn,""
490750,article_jvolumn,6
490750,article_jissue,2
490750,article_jcreated_at,1/11/01
490750,article_pagination,55-56
490750,author_list,"\"{\"\"K. F. Joyner\"\"}\""
136068,article_title,Aerobic fitness testing in patients with chronic low back pain: which test is best?
136068,article_language,eng
136068,journal_title,""
136068,jounral_abbreviation,""
136068,journal_issn,""
136068,article_jvolumn,25
136068,article_jissue,0
136068,article_jcreated_at,1/1/00
136068,article_pagination,1704-10 ST  - Aerobic fitness testing in patients with chronic low back pain: which test is best?-
136068,author_list,"\"{\"\"T. H. Michel\"\""
198675,article_title,"Poster abstracts. The National Association of Bariatric Nurses, 4th Annual Meeting and Conference, October 24-27, 2007, North Charleston, South Carolina"
198675,article_language,""
198675,journal_title,""
198675,jounral_abbreviation,""
198675,journal_issn,""
198675,article_jvolumn,2
198675,article_jissue,0
198675,article_jcreated_at,1/7/01
198675,article_pagination,"262-265 ST  - Poster abstracts. The National Association of Bariatric Nurses, 4th Annual Meeting and Conference, October 24-27, 2007, North Charleston, South Carolina-"
198675,author_list,{NULL}
316114,article_title,A review of cyanoacrylate liquid skin protectant and its efficacy on pedal fissures
316114,article_language,""
316114,journal_title,""
316114,jounral_abbreviation,""
316114,journal_issn,""
316114,article_jvolumn,2
316114,article_jissue,4
316114,article_jcreated_at,1/10/01
316114,article_pagination,79-85
316114,author_list,"\"{\"\"Debashish Chakravarthy\"\""
626797,article_title,The special status of actions in causal reasoning in rats.
626797,article_language,eng
626797,journal_title,Journal of Experimental Psychology: General
626797,jounral_abbreviation,""
626797,journal_issn,0096-3445
626797,article_jvolumn,137
626797,article_jissue,3
626797,article_jcreated_at,1/8/08
626797,article_pagination,514-27
626797,author_list,"\"{\"\"Aaron P Blaisdell\"\""
577842,article_title,How Much Trash Do You Trash?
577842,article_language,""
577842,journal_title,Science and Children
577842,jounral_abbreviation,""
577842,journal_issn,"0036-8148, 0036-8148"
577842,article_jvolumn,50
577842,article_jissue,7
577842,article_jcreated_at,1/13/03
577842,article_pagination,50-55
577842,author_list,"\"{\"\"Vanashri Nargund-Joshi\"\""
811629,article_title,"Implementing pharmacogenetics: Pharmarray, acodose and pharmacogenetic consultation"
811629,article_language,""
811629,journal_title,Basic and Clinical Pharmacology and Toxicology
811629,jounral_abbreviation,""
811629,journal_issn,""
811629,article_jvolumn,113
811629,article_jissue,0
811629,article_jcreated_at,1/13/01
811629,article_pagination,22
811629,author_list,"\"{\"\"H. Y. Tong\"\""
280418,article_title,Designing in the social context: Using the social contextual model of health behavior change to develop a tobacco control intervention for teachers in India
280418,article_language,English
280418,journal_title,Health Education Research
280418,jounral_abbreviation,""
280418,journal_issn,0268-1153
280418,article_jvolumn,28
280418,article_jissue,1
280418,article_jcreated_at,1/13/01
280418,article_pagination,113-129
280418,author_list,"\"{\"\"Cara B. Ebbeling\"\""
757660,article_title,Association of interleukin-10 cytokine expression status with HLA non-DRB1*02 and Mycobacterium bovis BCG scar-negative status in south Indian pulmonary tuberculosis patients.
757660,article_language,eng
757660,journal_title,Infection and immunity
757660,jounral_abbreviation,Infect. Immun.
757660,journal_issn,0019-9567
757660,article_jvolumn,69
757660,article_jissue,9
757660,article_jcreated_at,1/1/09
757660,article_pagination,5635-42
757660,author_list,"\"{\"\"A D Nageswari\"\""
54163,article_title,Abstracts 15
54163,article_language,""
54163,journal_title,""
54163,jounral_abbreviation,""
54163,journal_issn,""
54163,article_jvolumn,36
54163,article_jissue,0
54163,article_jcreated_at,1/10/01
54163,article_pagination,10-14 DO  - 10.1016/S0748-7983(10)00156-3
54163,author_list,"\"{\"\"P Mroczkowski\"\""
65723,article_title,"Outcome of Er,Cr:YSGG laser-assisted treatment of teeth with apical periodontitis: a blind randomized clinical trial."
65723,article_language,eng
65723,journal_title,Photomedicine and laser surgery
65723,jounral_abbreviation,Photomed Laser Surg
65723,journal_issn,1557-8550
65723,article_jvolumn,32
65723,article_jissue,1
65723,article_jcreated_at,1/14/01
65723,article_pagination,9-Mar
